LocationID,Drop_Latitude,Drop_Longitude
999,9987144.0,76326784.0
1000,18586948.0,73940624.0
1001,2725185.0,78130168.0
1002,11026298.0,76982080.0
1003,21275048.0,7289859.0
1004,22755208.0,75926056.0
1005,25487688.0,81865584.0
1006,23399194.0,85365448.0
1007,19013516.0,7283765.0
1008,13089166.0,77750712.0
1009,22843840.0,75987432.0
1010,3096286.0,75892200.0
1011,30408174.0,78129120.0
1012,27001412.0,75873600.0
1013,2348925.0,85480464.0
1014,27042908.0,75932936.0
1015,25507116.0,81909680.0
1016,1865245.0,74006616.0
1017,1300041.0,77660488.0
1018,23262356.0,77459992.0
1019,17525894.0,78445464.0
1020,30425260.0,78143160.0
1021,30944056.0,7586982.0
1022,22801856.0,75916696.0
1023,26534132.0,804081.0
1024,25534696.0,81914496.0
1025,30426994.0,78142544.0
1026,18586718.0,73880328.0
1027,19257222.0,73022280.0
1028,19014236.0,72845552.0
1029,2123106.0,72849296.0
1030,13030221.0,77705392.0
1031,13095801.0,80340744.0
1032,17461028.0,78379648.0
1033,26990262.0,75863016.0
1034,12356356.0,76649104.0
1035,10080683.0,76370632.0
1036,1860408.0,7396852.0
1037,23481292.0,85437872.0
1038,30389528.0,78110264.0
1039,23421292.0,85377872.0
1040,1097185.0,76981080.0
1041,13060324.0,77735744.0
1042,13166438.0,80300672.0
1043,11131753.0,77116240.0
1044,23381488.0,85354256.0
1045,30915204.0,75842104.0
1046,21216884.0,72823616.0
1047,22632672.0,88432888.0
1048,26533672.0,80370704.0
1049,30903244.0,75831816.0
1050,10075573.0,76376960.0
1051,19130084.0,72917384.0
1052,17491668.0,78468320.0
1053,25567116.0,81969680.0
1054,26932312.0,75846896.0
1055,3093286.0,75862200.0
1056,21210096.0,72829120.0
1057,23221528.0,77429400.0
1058,18624382.0,73868208.0
1059,10098047.0,76380016.0
1060,22801226.0,75927520.0
1061,23384878.0,85345736.0
1062,21203434.0,72834496.0
1063,11041753.0,77026240.0
1064,11031753.0,77016240.0
1065,26523042.0,80357832.0
1066,23234992.0,77467224.0
1067,23245124.0,77408888.0
1068,19132000.0,72918496.0
1069,21316608.0,72924136.0
1070,27004142.0,75895704.0
1071,1748971.0,78398856.0
1072,13104347.0,80307224.0
1073,12926229.0,77616792.0
1074,13023041.0,77793240.0
1075,23344248.0,77544008.0
1076,22367898.0,73227792.0
1077,27241694.0,78114712.0
1078,17491976.0,78425880.0
1079,22745836.0,75907648.0
1080,26622106.0,80457800.0
1081,18673480.0,73865904.0
1082,17478998.0,78520368.0
1083,13085801.0,80330744.0
1084,22381604.0,73235008.0
1085,23396260.0,77509608.0
1086,23504988.0,85465488.0
1087,1559155.0,73779088.0
1088,30419722.0,78127080.0
1089,13181809.0,80309104.0
1090,23310792.0,7751702.0
1091,23389408.0,85355056.0
1092,2698294.0,75873008.0
1093,18612718.0,73793568.0
1094,26579004.0,80426344.0
1095,17496228.0,78477496.0
1096,10030706.0,76379520.0
1097,30401280.0,78108024.0
1098,12434569.0,76773624.0
1099,11044136.0,77013304.0
1100,13069096.0,77730624.0
1101,2694519.0,75850752.0
1102,30943234.0,7587172.0
1103,10087144.0,76426784.0
1104,15546162.0,73875360.0
1105,26931192.0,75842080.0
1106,12964365.0,77646152.0
1107,12989166.0,77650712.0
1108,30953080.0,75881496.0
1109,30925916.0,75828256.0
1110,15615658.0,73773608.0
1111,2654.0,8042.0
1112,17504114.0,78427552.0
1113,30965562.0,75892840.0
1114,10130683.0,76420632.0
1115,22566460.0,88404456.0
1116,18586216.0,73912528.0
1117,1102185.0,77031080.0
1118,15554419.0,73765736.0
1119,22773840.0,75917432.0
1120,27177772.0,7806725.0
1121,26940262.0,75813016.0
1122,31025204.0,75952104.0
1123,12993041.0,77763240.0
1124,26573672.0,80410704.0
1125,13025377.0,77746664.0
1126,27003988.0,75842888.0
1127,30905816.0,75823112.0
1128,17450828.0,78403392.0
1129,19894448.0,75380232.0
1130,30369528.0,78090264.0
1131,12381072.0,76724880.0
1132,25563436.0,81943168.0
1133,22545082.0,8839783.0
1134,22781226.0,75907520.0
1135,19905522.0,75397128.0
1136,11066117.0,76984656.0
1137,12456356.0,76749104.0
1138,31035816.0,75953112.0
1139,12979496.0,77666000.0
1140,10050717.0,76365448.0
1141,10049186.0,76387360.0
1142,19926106.0,75390776.0
1143,27043726.0,7588282.0
1144,23395164.0,85364096.0
1145,18599300.0,73957904.0
1146,15566162.0,73895360.0
1147,25541516.0,81922616.0
1148,2241.0,7326.0
1149,1553315.0,7380346.0
1150,22735208.0,75906056.0
1151,11030762.0,77011872.0
1152,25470328.0,81854280.0
1153,27021928.0,75907280.0
1154,27167772.0,7805725.0
1155,22669128.0,88495504.0
1156,17432820.0,78459576.0
1157,20006220.0,75476016.0
1158,26933484.0,75823136.0
1159,19170084.0,72957384.0
1160,18656948.0,74010624.0
1161,21285976.0,72905504.0
1162,12309524.0,7665262.0
1163,18643936.0,73995368.0
1164,27053726.0,7589282.0
1165,12944365.0,77626152.0
1166,9995497.0,76287000.0
1167,23342536.0,77539848.0
1168,19228320.0,72884712.0
1169,17475894.0,78395464.0
1170,11126298.0,77082080.0
1171,2554235.0,81931888.0
1172,11072298.0,77048352.0
1173,23315124.0,77478888.0
1174,1866408.0,7402852.0
1175,12343994.0,76646168.0
1176,22607184.0,8841068.0
1177,15616594.0,73830432.0
1178,23393784.0,85366968.0
1179,22855048.0,76002472.0
1180,22330236.0,73178920.0
1181,12383978.0,76687960.0
1182,23248998.0,77403576.0
1183,30913384.0,75841200.0
1184,22815748.0,75988496.0
1185,30953234.0,7588172.0
1186,26523672.0,80360704.0
1187,10056881.0,76395400.0
1188,21196608.0,72804136.0
1189,27275108.0,78125056.0
1190,27243304.0,78137040.0
1191,26559004.0,80406344.0
1192,30366994.0,78082544.0
1193,30942978.0,75871848.0
1194,22557186.0,8836068.0
1195,15594828.0,73786880.0
1196,22564120.0,88412504.0
1197,13119198.0,77661000.0
1198,13045662.0,7772413.0
1199,22390236.0,73238920.0
1200,17561976.0,78495880.0
1201,19073516.0,7289765.0
1202,21199834.0,72828664.0
1203,12353978.0,76657960.0
1204,22534688.0,88413296.0
1205,22599368.0,88463184.0
1206,13055996.0,80301896.0
1207,22701848.0,75931992.0
1208,26936156.0,758923.0
1209,18643480.0,73835904.0
1210,21305104.0,72934344.0
1211,30449722.0,78157080.0
1212,12973298.0,77654296.0
1213,11036117.0,76954656.0
1214,22624120.0,88472504.0
1215,22378096.0,73237752.0
1216,22612672.0,88412888.0
1217,23276260.0,77389608.0
1218,17520448.0,78508216.0
1219,17550828.0,78503392.0
1220,30465260.0,78183160.0
1221,2703519.0,75940752.0
1222,19909632.0,75353400.0
1223,15393897.0,74004336.0
1224,26511528.0,80353456.0
1225,11102298.0,77078352.0
1226,30923080.0,75851496.0
1227,17483808.0,78436744.0
1228,156196.0,73792296.0
1229,12396356.0,76689104.0
1230,22583228.0,88383272.0
1231,30965816.0,75883112.0
1232,1758971.0,78498856.0
1233,12441072.0,76784880.0
1234,12406967.0,76693064.0
1235,18606718.0,73900328.0
1236,23441292.0,85397872.0
1237,11021852.0,76996272.0
1238,30491280.0,78198024.0
1239,31020184.0,75959616.0
1240,30412736.0,78134224.0
1241,19964448.0,75450232.0
1242,22762634.0,75926960.0
1243,11081753.0,77066240.0
1244,13188616.0,80394152.0
1245,11063681.0,77035528.0
1246,19111458.0,72847808.0
1247,11032169.0,77009592.0
1248,27180832.0,78031608.0
1249,12998453.0,77663688.0
1250,11041852.0,77016272.0
1251,23461292.0,85417872.0
1252,1860245.0,73956616.0
1253,23244248.0,77444008.0
1254,15207944.0,74000888.0
1255,9980846.0,76313936.0
1256,21223492.0,72851952.0
1257,13063284.0,77745424.0
1258,2696842.0,75880688.0
1259,30387968.0,78106104.0
1260,12374569.0,76713624.0
1261,23348998.0,77503576.0
1262,19956220.0,75426016.0
1263,21247736.0,72858776.0
1264,19905908.0,75388888.0
1265,27208822.0,78095360.0
1266,17460448.0,78448216.0
1267,12933041.0,77703240.0
1268,13000221.0,77675392.0
1269,30912872.0,75836808.0
1270,22337898.0,73197792.0
1271,17518998.0,78560368.0
1272,27201694.0,78074712.0
1273,27044142.0,75935704.0
1274,1744233.0,78479656.0
1275,30923384.0,75851200.0
1276,27003484.0,75893136.0
1277,27001192.0,75912080.0
1278,26512580.0,80345632.0
1279,266.0,8048.0
1280,26582106.0,80417800.0
1281,17500372.0,78527224.0
1282,13164347.0,80367224.0
1283,27237772.0,7812725.0
1284,19085832.0,72863984.0
1285,18987584.0,72892584.0
1286,30480722.0,78200224.0
1287,13069198.0,77611000.0
1288,13030324.0,77705744.0
1289,11071852.0,77046272.0
1290,17561476.0,7853035.0
1291,22617820.0,88440584.0
1292,18726216.0,73841080.0
1293,22811592.0,75936360.0
1294,26971928.0,75857280.0
1295,26581616.0,80423568.0
1296,26511548.0,80329776.0
1297,18626562.0,73986488.0
1298,17536228.0,78517496.0
1299,26996432.0,75816648.0
1300,15237944.0,74030888.0
1301,23344294.0,77565360.0
1302,1916114.0,72843072.0
1303,7.0,7.0
1304,13136439.0,80270672.0
1305,19201140.0,72883072.0
1306,26995288.0,75884592.0
1307,13044179.0,77725800.0
1308,21200096.0,72819120.0
1309,9989778.0,76326104.0
1310,12321072.0,76664880.0
1311,19978716.0,75411464.0
1312,192013.0,72856192.0
1313,1307041.0,77730488.0
1314,23344632.0,77511664.0
1315,10022834.0,76323264.0
1316,18593626.0,73955104.0
1317,13029934.0,77779384.0
1318,12451214.0,76751096.0
1319,22833660.0,75983368.0
1320,15546833.0,73798176.0
1321,123985.0,76755808.0
1322,21263344.0,72882728.0
1323,30893988.0,75862736.0
1324,10078483.0,76385208.0
1325,26962328.0,75854256.0
1326,22421604.0,73275008.0
1327,13005996.0,80251896.0
1328,19895336.0,75336720.0
1329,23463784.0,85436968.0
1330,12402058.0,7665665.0
1331,23389746.0,8535982.0
1332,17500852.0,78429344.0
1333,17518264.0,78477864.0
1334,21229568.0,72852696.0
1335,2698519.0,75890752.0
1336,25470316.0,81851680.0
1337,10018483.0,76325208.0
1338,25490376.0,81874240.0
1339,26531528.0,80373456.0
1340,26524132.0,803981.0
1341,23346260.0,77459608.0
1342,22874648.0,76024376.0
1343,15574419.0,73785736.0
1344,22558732.0,88384880.0
1345,18664382.0,73908208.0
1346,12344569.0,76683624.0
1347,19904104.0,75398416.0
1348,10010846.0,76343936.0
1349,19324568.0,72918920.0
1350,18623812.0,73989312.0
1351,12995662.0,7767413.0
1352,22380328.0,73239080.0
1353,2282806.0,759734.0
1354,21266608.0,72874136.0
1355,30350722.0,78070224.0
1356,25467116.0,81869680.0
1357,10130706.0,76479520.0
1358,22331358.0,73184800.0
1359,11036298.0,76992080.0
1360,22593662.0,88426216.0
1361,30467968.0,78186104.0
1362,10040683.0,76330632.0
1363,25529776.0,81904840.0
1364,1919663.0,72899976.0
1365,13129645.0,80322272.0
1366,10039363.0,76345000.0
1367,2261796.0,88429840.0
1368,19311316.0,72952384.0
1369,19150084.0,72937384.0
1370,22755536.0,75903104.0
1371,21280798.0,72900488.0
1372,1857144.0,73824856.0
1373,9997144.0,76336784.0
1374,30992872.0,75916808.0
1375,2278004.0,75932848.0
1376,10087014.0,76368056.0
1377,19886994.0,75382352.0
1378,30950184.0,75889616.0
1379,27240832.0,78091608.0
1380,22715208.0,75886056.0
1381,19213248.0,72956752.0
1382,30983384.0,75911200.0
1383,12387954.0,76755168.0
1384,12384022.0,76668200.0
1385,2257796.0,88389840.0
1386,30342736.0,78064224.0
1387,2651775.0,80391568.0
1388,30472736.0,78194224.0
1389,22619358.0,88483456.0
1390,23489032.0,85455344.0
1391,30959584.0,75869344.0
1392,19181140.0,72863072.0
1393,10019778.0,76356104.0
1394,22592996.0,8839231.0
1395,26951192.0,75862080.0
1396,15664828.0,73856880.0
1397,11135083.0,77125392.0
1398,22821234.0,7595949.0
1399,3091722.0,75834896.0
1400,23459746.0,8542982.0
1401,22752224.0,75894768.0
1402,15518603.0,73846912.0
1403,11132477.0,77105664.0
1404,225791.0,88430464.0
1405,26961378.0,75839032.0
1406,1919114.0,72873072.0
1407,26919596.0,75870512.0
1408,18556216.0,73882528.0
1409,18636258.0,73994336.0
1410,26553672.0,80390704.0
1411,18613812.0,73979312.0
1412,22811234.0,7594949.0
1413,9992834.0,76293264.0
1414,21247728.0,72858728.0
1415,30512202.0,78217152.0
1416,13079645.0,80272272.0
1417,22381844.0,73235080.0
1418,25489872.0,81876168.0
1419,2276004.0,75912848.0
1420,17459584.0,78422624.0
1421,17465894.0,78385464.0
1422,21159568.0,72782696.0
1423,10117014.0,76398056.0
1424,21273434.0,72904496.0
1425,18636948.0,73990624.0
1426,12433994.0,76736168.0
1427,15566833.0,73818176.0
1428,15666683.0,7384575.0
1429,22797020.0,75954168.0
1430,26503504.0,80412928.0
1431,19965336.0,75406720.0
1432,21177736.0,72788776.0
1433,21270522.0,72881480.0
1434,12354747.0,76695864.0
1435,26603698.0,80482680.0
1436,27032328.0,75924256.0
1437,30973244.0,75901816.0
1438,12357978.0,76636792.0
1439,2347925.0,85470464.0
1440,15684828.0,73876880.0
1441,22559128.0,88385504.0
1442,12393225.0,76700032.0
1443,25560376.0,81944240.0
1444,19186268.0,72846720.0
1445,23291528.0,77499400.0
1446,30456994.0,78172544.0
1447,26561616.0,80403568.0
1448,17476228.0,78457496.0
1449,30472508.0,78191184.0
1450,22440328.0,73299080.0
1451,2660775.0,80481568.0
1452,12420972.0,76769264.0
1453,13059645.0,80252272.0
1454,17561668.0,78538320.0
1455,25587688.0,81965584.0
1456,13016229.0,77706792.0
1457,11013681.0,76985528.0
1458,27024142.0,75915704.0
1459,10107364.0,76388256.0
1460,1862245.0,73976616.0
1461,23419408.0,85385056.0
1462,13101809.0,80229104.0
1463,17543216.0,78612112.0
1464,19163248.0,72906752.0
1465,10027144.0,76366784.0
1466,21180096.0,72799120.0
1467,22649000.0,88432336.0
1468,26613698.0,80492680.0
1469,22624688.0,88503296.0
1470,22321844.0,73175080.0
1471,19236268.0,72896720.0
1472,30985562.0,75912840.0
1473,23324460.0,77544976.0
1474,21280096.0,72899120.0
1475,23391058.0,85365728.0
1476,13032161.0,77656016.0
1477,12403994.0,76706168.0
1478,27002312.0,75916896.0
1479,13159645.0,80352272.0
1480,13025996.0,80271896.0
1481,27170934.0,78054096.0
1482,31042872.0,75966808.0
1483,19986106.0,75450776.0
1484,31035562.0,75962840.0
1485,12366356.0,76659104.0
1486,26923726.0,75762824.0
1487,11140375.0,7708295.0
1488,23383016.0,853672.0
1489,11051753.0,77036240.0
1490,19162000.0,72948496.0
1491,23463016.0,854472.0
1492,18553812.0,73919312.0
1493,17442820.0,78469576.0
1494,25469776.0,81844840.0
1495,12307954.0,76675168.0
1496,1564155.0,73829088.0
1497,13044264.0,778084.0
1498,1858408.0,7394852.0
1499,18550016.0,73860544.0
1500,22607820.0,88430584.0
1501,22748164.0,75904208.0
1502,22785208.0,75956056.0
1503,18746216.0,73861080.0
1504,12387978.0,76666792.0
1505,11133681.0,77105528.0
1506,26886156.0,758423.0
1507,12973284.0,77655424.0
1508,2546235.0,81851888.0
1509,13043284.0,77725424.0
1510,13079934.0,77829384.0
1511,22609128.0,88435504.0
1512,22618732.0,88444880.0
1513,12953284.0,77635424.0
1514,19918028.0,75357472.0
1515,30985816.0,75903112.0
1516,21216438.0,72824112.0
1517,192213.0,72876192.0
1518,18600964.0,73898976.0
1519,19101458.0,72837808.0
1520,15601295.0,73789480.0
1521,18642718.0,73823568.0
1522,15413897.0,74024336.0
1523,19956994.0,75452352.0
1524,22398096.0,73257752.0
1525,2239.0,7324.0
1526,22682672.0,88482888.0
1527,11043008.0,7701544.0
1528,26924142.0,75815704.0
1529,30989992.0,75921336.0
1530,22785048.0,75932472.0
1531,10000717.0,76315448.0
1532,2550235.0,81891888.0
1533,19264568.0,72858920.0
1534,23341528.0,77549400.0
1535,25584648.0,81964504.0
1536,1930384.0,72921344.0
1537,26623672.0,80460704.0
1538,20004732.0,75483944.0
1539,21185976.0,72805504.0
1540,12980221.0,77655392.0
1541,23446792.0,85346840.0
1542,19966428.0,75454792.0
1543,25513994.0,81930184.0
1544,26499004.0,80346344.0
1545,23270792.0,7747702.0
1546,2343925.0,85430464.0
1547,12389524.0,7673262.0
1548,26951928.0,75837280.0
1549,22659368.0,88523184.0
1550,26614132.0,804881.0
1551,12351072.0,76694880.0
1552,26531548.0,80349776.0
1553,1311041.0,77770488.0
1554,12360972.0,76709264.0
1555,15516162.0,73845360.0
1556,31029584.0,75939344.0
1557,1304978.0,80228816.0
1558,23244632.0,77411664.0
1559,19288320.0,72944712.0
1560,12336967.0,76623064.0
1561,15187944.0,73980888.0
1562,13019096.0,77680624.0
1563,21210436.0,72824208.0
1564,10077364.0,76358256.0
1565,22831226.0,75957520.0
1566,21229834.0,72858664.0
1567,25517688.0,81895584.0
1568,26552420.0,80390936.0
1569,21216608.0,72824136.0
1570,1859421.0,73918432.0
1571,26484986.0,80352800.0
1572,12974179.0,77655800.0
1573,27273304.0,78167040.0
1574,23271528.0,77479400.0
1575,10069363.0,76375000.0
1576,21305976.0,72925504.0
1577,11105083.0,77095392.0
1578,22875536.0,76023104.0
1579,12330972.0,76679264.0
1580,27066432.0,75886648.0
1581,13194181.0,80366440.0
1582,25503436.0,81883168.0
1583,26953484.0,75843136.0
1584,1752233.0,78559656.0
1585,23296260.0,77409608.0
1586,22745748.0,75918496.0
1587,15586205.0,73846672.0
1588,27183304.0,78077040.0
1589,12980324.0,77655744.0
1590,23374016.0,77518240.0
1591,17541976.0,78475880.0
1592,13039096.0,77700624.0
1593,26981378.0,75859032.0
1594,30925814.0,75826976.0
1595,19384568.0,72978920.0
1596,22850072.0,75982576.0
1597,22762224.0,75904768.0
1598,21179568.0,72802696.0
1599,27179796.0,7806299.0
1600,17440372.0,78467224.0
1601,23413784.0,85386968.0
1602,13121809.0,80249104.0
1603,22774648.0,75924376.0
1604,23464422.0,854429.0
1605,11082477.0,77055664.0
1606,12453994.0,76756168.0
1607,25503994.0,81920184.0
1608,13015801.0,80260744.0
1609,31044056.0,7596982.0
1610,21197736.0,72808776.0
1611,19143248.0,72886752.0
1612,22595082.0,8844783.0
1613,9977144.0,76316784.0
1614,10105573.0,76406960.0
1615,226291.0,88480464.0
1616,26522106.0,80357800.0
1617,1107091.0,76990432.0
1618,26581528.0,80423456.0
1619,30919584.0,75829344.0
1620,11090375.0,7703295.0
1621,17441476.0,7841035.0
1622,27285928.0,78088096.0
1623,26942908.0,75832936.0
1624,17528998.0,78570368.0
1625,10137014.0,76418056.0
1626,23254460.0,77474976.0
1627,25580328.0,81964280.0
1628,11082169.0,77059592.0
1629,1567155.0,73859088.0
1630,19916106.0,75380776.0
1631,19929632.0,75373400.0
1632,23419032.0,85385344.0
1633,13151809.0,80279104.0
1634,22662996.0,8846231.0
1635,30471280.0,78178024.0
1636,19095832.0,72873984.0
1637,27221724.0,78027552.0
1638,25589776.0,81964840.0
1639,22330328.0,73189080.0
1640,30972872.0,75896808.0
1641,23244294.0,77465360.0
1642,23323220.0,77523568.0
1643,30930184.0,75869616.0
1644,13091878.0,80258520.0
1645,31054056.0,7597982.0
1646,15611295.0,73799480.0
1647,26899596.0,75850512.0
1648,21243344.0,72862728.0
1649,17462820.0,78489576.0
1650,22371844.0,73225080.0
1651,17439584.0,78402624.0
1652,21220522.0,72831480.0
1653,19915336.0,75356720.0
1654,12365461.0,76672280.0
1655,11011852.0,76986272.0
1656,23415164.0,85384096.0
1657,22381358.0,73234800.0
1658,25521516.0,81902616.0
1659,19182000.0,72968496.0
1660,12995996.0,80241896.0
1661,11063009.0,7703544.0
1662,25453994.0,81870184.0
1663,10023064.0,76327592.0
1664,226591.0,88510464.0
1665,1099185.0,77001080.0
1666,19093516.0,7291765.0
1667,12923041.0,77693240.0
1668,22557892.0,88398624.0
1669,27045288.0,75934592.0
1670,30953244.0,75881816.0
1671,6.0,6.0
1672,22387898.0,73247792.0
1673,17580852.0,78509344.0
1674,12407954.0,76775168.0
1675,18599156.0,73804720.0
1676,12324747.0,76665864.0
1677,22663228.0,88463272.0
1678,1854421.0,73868432.0
1679,23294632.0,77461664.0
1680,18596720.0,73890328.0
1681,27265928.0,78068096.0
1682,30385260.0,78103160.0
1683,23504878.0,85465736.0
1684,22568732.0,88394880.0
1685,27205928.0,78008096.0
1686,22633228.0,88433272.0
1687,22360328.0,73219080.0
1688,25491516.0,81872616.0
1689,19919632.0,75363400.0
1690,30954056.0,7587982.0
1691,15383897.0,73994336.0
1692,30979584.0,75889344.0
1693,27250934.0,78134096.0
1694,19945908.0,75428888.0
1695,30430722.0,78150224.0
1696,23469408.0,85435056.0
1697,21293434.0,72924496.0
1698,22644688.0,88523296.0
1699,23354016.0,77498240.0
1700,26604986.0,80472800.0
1701,22441604.0,73295008.0
1702,27023988.0,75862888.0
1703,30442202.0,78147152.0
1704,22573662.0,88406216.0
1705,27290832.0,78141608.0
1706,26509108.0,80345040.0
1707,27245108.0,78095056.0
1708,30458174.0,78179120.0
1709,22587892.0,88428624.0
1710,27053988.0,75892888.0
1711,23444878.0,85405736.0
1712,18656258.0,74014336.0
1713,13031615.0,80281600.0
1714,30983244.0,75911816.0
1715,27015288.0,75904592.0
1716,19925016.0,75372408.0
1717,23445164.0,85414096.0
1718,23274460.0,77494976.0
1719,17461976.0,78395880.0
1720,19956968.0,75408896.0
1721,12973041.0,77743240.0
1722,22870072.0,76002576.0
1723,1.0,1.0
1724,17451476.0,7842035.0
1725,18593812.0,73959312.0
1726,27220934.0,78104096.0
1727,1749233.0,78529656.0
1728,18556948.0,73910624.0
1729,13084181.0,80256440.0
1730,26929596.0,75880512.0
1731,27185108.0,78035056.0
1732,23303220.0,77503568.0
1733,27230832.0,78081608.0
1734,23369408.0,85335056.0
1735,13134694.0,8035147.0
1736,15675658.0,73833608.0
1737,23328998.0,77483576.0
1738,30358174.0,78079120.0
1739,19212000.0,72998496.0
1740,15608603.0,73936912.0
1741,11092169.0,77069592.0
1742,26915288.0,75804592.0
1743,15626594.0,73840432.0
1744,27193304.0,78087040.0
1745,13141878.0,80308520.0
1746,10048047.0,76330016.0
1747,18536216.0,73862528.0
1748,21193434.0,72824496.0
1749,26553504.0,80462928.0
1750,26991928.0,75877280.0
1751,19956428.0,75444792.0
1752,25483994.0,81900184.0
1753,10098483.0,76405208.0
1754,17480852.0,78409344.0
1755,12393194.0,76700584.0
1756,11131852.0,77106272.0
1757,1753971.0,78448856.0
1758,26856156.0,758123.0
1759,26991412.0,75863600.0
1760,10059363.0,76365000.0
1761,22616460.0,88454456.0
1762,22609358.0,88473456.0
1763,13019934.0,77769384.0
1764,12364569.0,76703624.0
1765,12336356.0,76629104.0
1766,10040717.0,76355448.0
1767,18606562.0,73966488.0
1768,25483436.0,81863168.0
1769,11021753.0,77006240.0
1770,19247222.0,73012280.0
1771,31003384.0,75931200.0
1772,19261316.0,72902384.0
1773,192393.0,72955448.0
1774,25494648.0,81874504.0
1775,21230798.0,72850488.0
1776,30416322.0,78120456.0
1777,26973726.0,75812824.0
1778,22791592.0,75916360.0
1779,13078616.0,80284152.0
1780,3102722.0,75944896.0
1781,13024179.0,77705800.0
1782,22783660.0,75933368.0
1783,26554132.0,804281.0
1784,2275806.0,759034.0
1785,22601084.0,88404128.0
1786,17441668.0,78418320.0
1787,17516228.0,78497496.0
1788,27190934.0,78074096.0
1789,19998716.0,75431464.0
1790,10070846.0,76403936.0
1791,18967584.0,72872584.0
1792,2692842.0,75840688.0
1793,23466792.0,85366840.0
1794,21226438.0,72834112.0
1795,22317898.0,73177792.0
1796,25467688.0,81845584.0
1797,23265124.0,77428888.0
1798,13088453.0,77753688.0
1799,27189796.0,7807299.0
1800,18626718.0,73920328.0
1801,21236884.0,72843616.0
1802,21290522.0,72901480.0
1803,30412202.0,78117152.0
1804,30392736.0,78114224.0
1805,19113516.0,7293765.0
1806,17461476.0,7843035.0
1807,10009363.0,76315000.0
1808,19930256.0,75373504.0
1809,26561548.0,80379776.0
1810,22544584.0,8842331.0
1811,27016432.0,75836648.0
1812,27281724.0,78087552.0
1813,30905814.0,75806976.0
1814,13056286.0,80305232.0
1815,11072169.0,77049592.0
1816,21223434.0,72854496.0
1817,27201660.0,78051544.0
1818,13085377.0,77806664.0
1819,156996.0,73872296.0
1820,22643662.0,88476216.0
1821,22371604.0,73225008.0
1822,11092298.0,77068352.0
1823,27295108.0,78145056.0
1824,23264632.0,77431664.0
1825,1866144.0,73914856.0
1826,18619300.0,73977904.0
1827,9967144.0,76306784.0
1828,19989632.0,75433400.0
1829,13102532.0,77738176.0
1830,23399408.0,85365056.0
1831,12936229.0,77626792.0
1832,26523504.0,80432928.0
1833,12379524.0,7672262.0
1834,12994264.0,777584.0
1835,12983298.0,77664296.0
1836,15626833.0,73878176.0
1837,17481028.0,78399648.0
1838,31003080.0,75931496.0
1839,1859408.0,7395852.0
1840,12403225.0,76710032.0
1841,18549300.0,73907904.0
1842,13047018.0,80274792.0
1843,27061412.0,75933600.0
1844,23469032.0,85435344.0
1845,17613216.0,78682112.0
1846,265.0,8038.0
1847,30933384.0,75861200.0
1848,12373978.0,76677960.0
1849,1859245.0,73946616.0
1850,25520316.0,81901680.0
1851,12413194.0,76720584.0
1852,17539584.0,78502624.0
1853,12357954.0,76725168.0
1854,19190084.0,72977384.0
1855,15655658.0,73813608.0
1856,13216439.0,80350672.0
1857,13029166.0,77690712.0
1858,22735836.0,75897648.0
1859,19986428.0,75474792.0
1860,22544120.0,88392504.0
1861,12989496.0,77676000.0
1862,25579872.0,81966168.0
1863,30386322.0,78090456.0
1864,19083516.0,7290765.0
1865,22793838.0,75937432.0
1866,22639358.0,88503456.0
1867,13022532.0,77658176.0
1868,18574382.0,73818208.0
1869,15686683.0,7386575.0
1870,10107014.0,76388056.0
1871,21227728.0,72838728.0
1872,25471646.0,81852800.0
1873,13063298.0,77744296.0
1874,26601616.0,80443568.0
1875,21300798.0,72920488.0
1876,22800072.0,75932576.0
1877,19984732.0,75463944.0
1878,30445260.0,78163160.0
1879,23324016.0,77468240.0
1880,15676594.0,73890432.0
1881,13072394.0,80292440.0
1882,17500448.0,78488216.0
1883,30909992.0,75841336.0
1884,3099722.0,75914896.0
1885,27335928.0,78138096.0
1886,11052477.0,77025664.0
1887,19894732.0,75373944.0
1888,2556235.0,81951888.0
1889,22441844.0,73295080.0
1890,10060717.0,76375448.0
1891,15558603.0,73886912.0
1892,11054839.0,77037000.0
1893,21199668.0,72822632.0
1894,15595658.0,73753608.0
1895,18662718.0,73843568.0
1896,25530328.0,81914280.0
1897,19317222.0,73082280.0
1898,18623480.0,73815904.0
1899,11075083.0,77065392.0
1900,12982161.0,77606016.0
1901,11080375.0,7702295.0
1902,18646718.0,73940328.0
1903,9989186.0,76327360.0
1904,30469722.0,78177080.0
1905,26593672.0,80430704.0
1906,21179834.0,72808664.0
1907,12377928.0,76657888.0
1908,22546460.0,88384456.0
1909,25491646.0,81872800.0
1910,27270934.0,78154096.0
1911,10045573.0,76346960.0
1912,19037584.0,72942584.0
1913,22627184.0,8843068.0
1914,26982312.0,75896896.0
1915,23292536.0,77489848.0
1916,21255048.0,7287859.0
1917,2655775.0,80431568.0
1918,12396967.0,76683064.0
1919,23294294.0,77515360.0
1920,30935916.0,75838256.0
1921,10040706.0,76389520.0
1922,2658.0,8046.0
1923,15606683.0,7378575.0
1924,12996047.0,80228112.0
1925,26483698.0,80362680.0
1926,13056279.0,80204568.0
1927,1860144.0,73854856.0
1928,26573042.0,80407832.0
1929,11114839.0,77097000.0
1930,13084347.0,80287224.0
1931,2282004.0,75972848.0
1932,19925522.0,75417128.0
1933,26992908.0,75882936.0
